time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010462349642	48.1503	17.2919	3.02635	0.16125	-0.237424	lidar	0.553732	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
1477010462349642	48.1252	17.2848	2.93897	0.160658	-0.241395	radar	0.174223	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
1477010463349642	50.6223	19.0535	3.25757	0.864907	0.365716	lidar	1.43603	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
1477010463349642	50.6011	19.0396	3.33592	0.832022	0.324181	radar	0.219327	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
1477010464349642	53.7109	19.9136	2.71398	0.0962332	-0.370904	lidar	2.29279	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
1477010464349642	53.6814	19.9156	2.84611	0.13862	-0.311194	radar	0.434666	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
1477010465349642	56.0334	21.0772	2.83244	0.540517	0.148217	lidar	0.85584	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
1477010465349642	56.001	21.0634	2.8267	0.526028	0.134764	radar	0.321927	55.867	20.985	55.9669	20.9874	2.56561	0.978022
1477010466349642	58.6546	21.79	3.25407	0.130367	-0.207485	lidar	0.497475	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
1477010466349642	58.6494	21.7861	3.07197	0.107835	-0.236386	radar	0.0557958	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
1477010467349642	60.8763	22.7773	2.51488	0.445167	0.131455	lidar	0.577009	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
1477010467349642	60.8597	22.7652	2.74893	0.410854	0.100108	radar	0.327276	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
1477010468349642	63.3767	23.4122	3.13344	0.175489	-0.114671	lidar	0.200684	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
1477010468349642	63.4518	23.4361	2.76702	0.130459	-0.168814	radar	2.19265	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
1477010469349642	66.3334	23.9896	3.81712	0.22535	-0.000726606	lidar	0.314612	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
1477010469349642	66.2112	23.951	2.61445	0.231938	-0.050568	radar	3.32888	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
1477010470349642	68.2631	24.3578	2.47618	0.214217	-0.0300973	lidar	0.00483896	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
1477010470349642	68.3515	24.3897	2.64987	0.222238	-0.0244641	radar	1.98813	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
1477010471349642	70.8239	24.8831	3.19065	0.212957	-0.0146625	lidar	0.0550784	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
1477010471349642	70.777	24.8644	2.47424	0.204953	-0.0457547	radar	0.723499	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
1477010472349642	72.8916	24.7198	2.4286	-0.14065	-0.233028	lidar	0.130341	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
1477010472349642	72.9416	24.7373	2.49385	-0.137815	-0.23521	radar	0.676743	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
1477010473349642	74.9998	25.2452	2.24181	0.328089	0.197603	lidar	0.768855	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
1477010473349642	74.9834	25.2429	2.15578	0.326849	0.198296	radar	0.0460963	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
1477010474349642	77.1149	24.9494	2.27812	-0.352818	-0.345281	lidar	1.08392	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
1477010474349642	77.1368	24.9537	2.20174	-0.380929	-0.383637	radar	0.188696	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
1477010475349642	79.0986	25.0152	1.96665	0.0834485	0.153059	lidar	1.41096	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
1477010475349642	79.1031	25.0209	1.92106	0.083319	0.147766	radar	0.0438394	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
1477010476349642	80.8063	24.8755	2.03996	-0.036946	-0.016904	lidar	0.10194	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
1477010476349642	80.8473	24.8818	1.78569	-0.0731172	-0.0856678	radar	1.21701	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
1477010477349642	82.6172	24.6378	2.38162	-0.113183	-0.0571762	lidar	0.0642943	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
1477010477349642	82.5667	24.6183	1.9641	-0.215121	-0.232126	radar	0.772019	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
