time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452500000	4.42074	18.7098	4.85892	3.83628	0.501457	lidar	0.953811	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.26196	18.5636	4.61262	3.86367	0.501166	radar	0.918418	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.15587	18.4149	4.46137	3.91097	0.53472	lidar	1.02514	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.94933	18.2459	5.079	3.92953	0.532712	radar	6.02215	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.64589	18.0954	5.2906	3.89645	0.44874	lidar	2.92741	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.49749	17.9472	4.79346	3.91677	0.437489	radar	3.7022	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.24784	17.7811	4.96507	3.90553	0.39028	lidar	1.14601	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.045	17.6004	5.27646	3.92204	0.392285	radar	1.77403	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.87961	17.4802	5.13585	3.9303	0.382323	lidar	6.22873	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.71679	17.2675	5.38861	3.96986	0.415948	radar	1.92782	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.54329	17.0704	5.37057	3.99271	0.419049	lidar	0.0198809	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.39313	16.9054	4.82358	4.00569	0.399124	radar	1.90177	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.24163	16.7399	4.78736	4.02214	0.395935	lidar	0.474683	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.06904	16.5396	4.75231	4.03512	0.382618	radar	4.29379	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.91413	16.3124	4.83528	4.06162	0.389329	lidar	2.32014	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77242	16.1346	4.70244	4.0769	0.382289	radar	0.308861	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.55794	15.9716	4.79384	4.05583	0.328806	lidar	1.62899	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.41274	15.74	5.22515	4.08871	0.357916	radar	1.80634	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.23215	15.5118	5.30679	4.09711	0.343544	lidar	0.533974	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.07133	15.3206	5.10612	4.10068	0.321832	radar	1.04922	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.844753	15.0959	5.28214	4.08374	0.274836	lidar	1.51113	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.714033	14.9174	4.94999	4.09527	0.267849	radar	2.15744	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.639512	14.713	4.82642	4.13943	0.310106	lidar	0.722653	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.510995	14.4705	5.21763	4.16862	0.333327	radar	1.8195	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.327584	14.2396	5.31612	4.16401	0.303432	lidar	0.48139	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.17189	13.9863	5.66187	4.18054	0.310524	radar	0.9239	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.205249	13.7335	5.38194	4.27738	0.422631	lidar	4.96343	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.0902157	13.4918	5.42864	4.29653	0.420924	radar	0.268435	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0865203	13.2496	5.51314	4.28428	0.375062	lidar	0.867639	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.200021	13.0345	5.11119	4.29227	0.35495	radar	1.19688	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.16321	12.8258	4.86918	4.37135	0.44178	lidar	3.84398	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.271339	12.5988	4.7302	4.37808	0.418106	radar	2.1742	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.395866	12.3719	4.79069	4.37558	0.385585	lidar	0.469155	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.508705	12.1636	4.7805	4.37443	0.358211	radar	3.24534	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.583594	11.9551	4.742	4.39136	0.357909	lidar	0.372988	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.706003	11.7238	4.82565	4.38477	0.324008	radar	2.82303	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.92617	11.4732	5.02447	4.32919	0.224254	lidar	4.58436	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.01095	11.2491	4.75191	4.33905	0.216947	radar	1.61616	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.20563	11.0238	4.90313	4.29397	0.140633	lidar	2.47702	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.30106	10.7744	5.29594	4.31307	0.164547	radar	1.26601	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.442	10.5087	5.3999	4.30413	0.140028	lidar	0.666694	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.55477	10.2403	5.55196	4.31262	0.143669	radar	0.687241	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.63557	10.0311	5.41136	4.32777	0.157096	lidar	2.34554	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.71836	9.80457	5.18843	4.33887	0.158997	radar	0.704063	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.77541	9.59391	5.06588	4.36159	0.180872	lidar	0.94291	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.91171	9.33281	5.38151	4.35181	0.158486	radar	2.12015	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.99618	9.02861	5.48239	4.36994	0.169384	lidar	3.74554	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.06756	8.81284	5.1271	4.379	0.165643	radar	1.99305	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.16193	8.56397	5.15873	4.38257	0.15875	lidar	0.0474679	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.30558	8.30049	5.30894	4.36294	0.119948	radar	2.38689	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.32727	8.08109	5.1424	4.39974	0.164253	lidar	1.18282	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.36666	7.88042	4.97965	4.42321	0.188115	radar	5.37408	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.49392	7.62418	5.10226	4.40604	0.150262	lidar	0.767161	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.65204	7.38621	4.93078	4.36641	0.0760065	radar	4.52092	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.76276	7.1327	5.02309	4.35837	0.0581769	lidar	0.377585	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.81838	6.90228	5.18223	4.38317	0.0979317	radar	1.83079	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.83537	6.71255	4.93378	4.41693	0.141288	lidar	2.07933	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.86033	6.51102	4.54079	4.43888	0.155882	radar	2.41199	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.92052	6.28105	4.56874	4.44771	0.156382	lidar	0.158531	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.06082	6.0189	4.91591	4.41951	0.108038	radar	4.59554	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.16541	5.72635	5.11064	4.41075	0.0844212	lidar	2.22146	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.27384	5.47802	4.91739	4.38892	0.0348037	radar	2.0319	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.38671	5.20735	5.08209	4.37552	0.0116204	lidar	0.789098	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.45509	4.96008	5.20591	4.39036	0.0387252	radar	0.297143	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.59892	4.65318	5.50592	4.36656	0.000407321	lidar	1.78188	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.70687	4.39764	5.32626	4.34807	-0.0415533	radar	1.7833	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.86492	4.10347	5.61106	4.32161	-0.0755297	lidar	1.47916	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.92802	3.87391	5.56106	4.34708	-0.0163227	radar	1.85524	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.97934	3.66734	5.26534	4.36115	0.00398264	lidar	1.16155	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.05071	3.4988	4.85268	4.35509	-0.0131018	radar	3.67318	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.14428	3.25487	4.93186	4.3527	-0.0159826	lidar	0.0862538	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.26972	2.98509	5.094	4.33355	-0.0528712	radar	0.855369	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.37338	2.69098	5.32576	4.33321	-0.0519528	lidar	1.32799	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.45512	2.4459	5.30141	4.34309	-0.0256078	radar	0.259172	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.57034	2.1607	5.49293	4.34005	-0.0268081	lidar	0.441245	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.67467	1.93906	5.37481	4.313	-0.094319	radar	3.95081	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.8039	1.63622	5.64859	4.30943	-0.089025	lidar	0.965982	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.92403	1.38426	5.65943	4.29674	-0.106748	radar	0.18894	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.97112	1.18957	5.2799	4.29839	-0.109488	lidar	5.69205	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.05707	1.0077	4.97555	4.29033	-0.112956	radar	0.951329	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.10888	0.801202	4.81142	4.29427	-0.107761	lidar	3.48203	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21648	0.454708	5.39132	4.31029	-0.0767105	radar	6.00321	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28925	0.224212	5.27578	4.3117	-0.0745431	lidar	1.54311	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.39835	0.00853864	5.0192	4.30939	-0.0582537	radar	5.71882	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.46467	-0.220159	4.97056	4.3154	-0.0492995	lidar	1.44546	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.58333	-0.375673	4.90652	4.27843	-0.113792	radar	2.92645	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.71631	-0.545677	4.77875	4.24839	-0.150684	lidar	1.69416	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.83118	-0.799829	5.28493	4.23712	-0.170938	radar	4.88035	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.93465	-1.10735	5.48041	4.25729	-0.12385	lidar	1.86606	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.01964	-1.39621	5.45127	4.28082	-0.0734719	radar	2.91151	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.16254	-1.59798	5.3476	4.25299	-0.11057	lidar	1.20863	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.29957	-1.85741	5.76514	4.2376	-0.135876	radar	1.78496	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.41392	-2.12459	5.77912	4.24037	-0.122253	lidar	0.313358	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.56491	-2.31125	5.36847	4.21138	-0.151525	radar	3.99276	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.71796	-2.51016	5.29582	4.18405	-0.181692	lidar	0.615682	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.87408	-2.71966	5.29904	4.16083	-0.20308	radar	1.1033	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.96398	-3.00377	5.39054	4.18726	-0.148624	lidar	2.22585	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.09322	-3.22195	5.20308	4.18006	-0.145612	radar	0.229422	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.21635	-3.39751	5.07831	4.1593	-0.169342	lidar	1.51349	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.3628	-3.6564	5.22618	4.161	-0.151592	radar	4.40013	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.52329	-3.76362	4.99089	4.10526	-0.227449	lidar	4.71257	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.66854	-3.97287	5.1441	4.09298	-0.231011	radar	0.494771	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.82326	-4.2115	5.21452	4.09066	-0.215686	lidar	0.60484	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.97474	-4.43116	5.17771	4.08417	-0.208027	radar	0.426905	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13627	-4.6797	5.27206	4.08531	-0.18892	lidar	1.21836	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27912	-4.87242	4.88804	4.07734	-0.18256	radar	1.32333	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.40265	-5.08635	4.89802	4.08269	-0.162097	lidar	0.297981	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.55558	-5.23558	4.74263	4.0545	-0.191377	radar	2.48034	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.73951	-5.43414	4.81555	4.03538	-0.20267	lidar	2.01847	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.90267	-5.62879	4.92142	4.0232	-0.205717	radar	0.32603	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05517	-5.81525	4.91093	4.01361	-0.205	lidar	0.0326436	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19791	-5.95598	4.69064	3.99228	-0.221327	radar	4.69631	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.36823	-6.04341	4.54977	3.94125	-0.279124	lidar	3.12319	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.54968	-6.22617	4.77727	3.92675	-0.279676	radar	1.41066	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.68465	-6.45033	4.82207	3.94835	-0.230263	lidar	1.05262	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.91369	-6.60964	5.09821	3.90732	-0.271384	radar	6.46705	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1226	-6.78853	5.14183	3.88643	-0.280511	lidar	0.672723	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3098	-6.94559	5.10505	3.86689	-0.288533	radar	0.659203	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5456	-7.14375	5.2236	3.84965	-0.290281	lidar	3.67025	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7542	-7.27795	5.13187	3.81778	-0.314303	radar	1.65409	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-11.0052	-7.45235	5.23884	3.79174	-0.326544	lidar	3.26612	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1924	-7.58626	4.98813	3.77296	-0.330388	radar	1.3274	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3283	-7.74393	4.88937	3.78305	-0.295821	lidar	3.30012	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5238	-7.86644	4.88125	3.75917	-0.308624	radar	1.61048	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.6946	-7.96775	4.77899	3.73647	-0.319667	lidar	2.66272	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8853	-8.07957	4.57748	3.7137	-0.329143	radar	0.485547	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.0915	-8.16596	4.55782	3.67745	-0.355904	lidar	0.390367	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3278	-8.29089	5.0968	3.65436	-0.36172	radar	2.13808	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.535	-8.3783	5.02744	3.62494	-0.377605	lidar	1.44164	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7367	-8.46287	4.65185	3.59653	-0.392054	radar	1.28112	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0194	-8.55555	4.79244	3.55269	-0.423573	lidar	4.50056	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2791	-8.64958	5.05492	3.52269	-0.434051	radar	2.47394	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4995	-8.70141	4.99163	3.48628	-0.454236	lidar	1.58791	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.707	-8.74458	4.58927	3.44851	-0.477405	radar	2.67423	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9246	-8.86159	4.61944	3.44952	-0.444027	lidar	1.27992	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1928	-8.93989	5.14837	3.42629	-0.442128	radar	2.13287	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4193	-9.06785	5.13591	3.43779	-0.397287	lidar	0.944614	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6454	-9.13954	4.88542	3.4196	-0.396884	radar	0.52133	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9393	-9.13297	4.98232	3.35239	-0.459972	lidar	1.6227	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.2043	-9.20283	5.0284	3.33533	-0.452296	radar	4.46156	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4691	-9.33191	5.09819	3.35064	-0.402172	lidar	5.26854	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.703	-9.37122	4.74981	3.32389	-0.414504	radar	1.28058	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9522	-9.45843	4.79946	3.32361	-0.387792	lidar	2.05192	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1995	-9.47534	4.76229	3.28952	-0.408149	radar	1.83535	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4458	-9.46297	4.77776	3.24497	-0.440065	lidar	0.577623	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6508	-9.47643	4.68539	3.22355	-0.438946	radar	4.68407	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9424	-9.44903	4.82239	3.17082	-0.480444	lidar	1.79199	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.1986	-9.50669	5.05419	3.17644	-0.437697	radar	7.7574	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4658	-9.52412	5.08993	3.15866	-0.432649	lidar	0.472017	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7216	-9.51747	4.90944	3.12903	-0.446991	radar	1.63943	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9768	-9.47975	4.94215	3.08965	-0.469657	lidar	0.221205	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2149	-9.45184	4.80835	3.05826	-0.482551	radar	0.360727	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.3953	-9.51057	4.63275	3.08084	-0.41955	lidar	1.74044	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6317	-9.49851	4.88948	3.0667	-0.405914	radar	1.74324	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.8885	-9.48283	4.92134	3.04824	-0.403937	lidar	0.2896	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1171	-9.44318	4.9649	3.02352	-0.407591	radar	3.73647	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3794	-9.30498	5.06004	2.94838	-0.480207	lidar	3.09579	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6092	-9.23365	4.82356	2.90936	-0.505811	radar	1.01727	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8701	-9.09453	4.95515	2.84295	-0.560846	lidar	1.2237	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1147	-8.98108	5.06381	2.79778	-0.582187	radar	4.82038	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.24	-9.17651	4.47978	2.90868	-0.393695	lidar	13.8311	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.4798	-9.13814	4.70231	2.90117	-0.374507	radar	1.68744	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7126	-9.02314	4.76575	2.85444	-0.411701	lidar	0.899171	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9572	-8.94308	4.74573	2.82723	-0.423651	radar	2.6435	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1491	-8.87598	4.6579	2.80978	-0.417138	lidar	0.949854	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.3822	-8.79535	4.62703	2.7864	-0.423482	radar	1.99351	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.5632	-8.78097	4.46537	2.79807	-0.378274	lidar	0.899854	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7424	-8.67218	4.12331	2.75361	-0.419939	radar	4.98814	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-21.9433	-8.57966	4.16527	2.72716	-0.427787	lidar	0.0842419	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.1559	-8.47331	4.51807	2.70541	-0.420487	radar	2.48519	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4063	-8.34717	4.66844	2.67376	-0.437104	lidar	1.76854	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.591	-8.24548	4.49039	2.64853	-0.445228	radar	0.729999	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8679	-7.93897	4.98717	2.53575	-0.568904	lidar	6.54622	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0556	-7.79713	4.66348	2.49265	-0.604003	radar	3.0089	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2935	-7.59592	4.90301	2.44283	-0.63277	lidar	2.07724	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.503	-7.43107	5.24233	2.42817	-0.594646	radar	1.70636	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6577	-7.31488	5.02176	2.41726	-0.567867	lidar	1.02797	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8567	-7.13151	5.15478	2.38895	-0.56437	radar	0.737644	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-23.9948	-7.09694	4.71923	2.41058	-0.495601	lidar	2.52398	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1639	-6.91445	4.69	2.37263	-0.517113	radar	1.9025	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
